"79482","22931","9","loop","ternary operator","2015-09-18 14:50:57"
"6023","98539","8","loops","syntax","2015-09-18 14:51:02"
"45776","55084","10","if/else, ternary operator, code analysis",,"2015-09-18 14:51:03"
"87403","36269","10",,,"2015-09-18 14:51:10"
"34294","95879","8",,,"2015-09-18 14:51:10"
"51429","66287","7",,,"2015-09-18 14:51:14"
"56610","42978","10","debug","tenary operator","2015-09-18 14:51:15"
"18061","32226","10","Realizing what code is doing.","none","2015-09-18 14:51:23"
"5081","36704","5",,,"2015-09-18 14:51:24"
"99985","58752","5",,,"2015-09-18 14:51:28"
"91318","10844","10","booleans",,"2015-09-18 14:51:29"
"83866","1109","9","bounds now","string commands","2015-09-18 14:51:37"
"36704","5081","10",,,"2015-09-18 14:51:37"
"60644","63679","10",,,"2015-09-18 14:51:50"
"52288","95788","10","while and for loops","I was confused about turnary operators but I understand them now","2015-09-18 14:51:56"
"34816","65077","10",,,"2015-09-18 14:52:26"
"null","99985","10","Iff","? ","2015-09-18 14:52:29"
"60840","79463","8",,,"2015-09-18 14:52:30"
"65077","34816","10",,,"2015-09-18 14:52:50"
"64518","91262","7","Booleans","Ternary Operators","2015-09-18 14:52:52"
"91262","64518","8","Booleans, TextIO.getln(), || means or, && mean and (with comparisons)","Ternary operators, .indexOf","2015-09-18 14:53:07"
"19204","92456","10","operators","none","2015-09-18 14:53:19"
"33362","26726","10","algorithm development","ternary operator","2015-09-18 14:53:28"
"67453","null","8","Substrings, If or else statements",,"2015-09-18 14:53:40"
"87908","25797","7",,,"2015-09-18 14:56:03"
"12768","36738","10","While loop conditions, ternary operator","None","2015-09-18 14:59:22"
"null","12768","5","Everything, especially loop conditions ","Nothing","2015-09-18 15:02:13"
"36738","12768","10","Everything","None","2015-09-18 15:05:24"
"null","67265","3","the idea of Strings","trying to solve a problem using coding ","2015-09-18 15:05:59"
"4706","41067","10",,,"2015-09-18 15:06:36"
"87567","32002","8",,,"2015-09-18 15:07:19"
"79463","60840","6",,,"2015-09-18 15:07:49"
"32002","87567","9",,,"2015-09-18 15:07:56"
"80821","42262","10",,,"2015-09-18 15:12:43"
"5131","5131","9","while and for loops, basic if statements","reading the more complicated lines of code","2015-09-18 15:23:33"
"26726","33362","10",,,"2015-09-18 15:25:28"
"68666","48749","10",,,"2015-09-18 15:26:57"
"80118","88902","8","Loops","ternary syntax","2015-09-18 15:29:18"
"37987","929","7",,,"2015-09-18 15:30:14"
"55704","99790","10",,,"2015-09-18 16:07:04"
"99790","55704","10",,,"2015-09-18 16:07:29"
"39994","65514","7","breaking down code",,"2015-09-18 16:18:33"
"54504","25845","10",,,"2015-09-18 16:25:56"
"25845","54504","10",,,"2015-09-18 16:30:13"
"929","37987","10",,,"2015-09-18 16:35:07"
"15694","21901","8","the if nesting is very useful.",,"2015-09-18 17:04:32"
"3788","7120","10",,,"2015-09-18 17:27:36"
"83409","79904","10",,,"2015-09-18 17:45:55"
"79904","83409","10",,,"2015-09-18 17:45:57"
"20157","43342","10",,,"2015-09-18 18:06:41"
"43342","20157","10",,,"2015-09-18 18:07:12"
"28781","13493","10","everything","everything","2015-09-18 18:25:05"
"17913","5081","10","debug the Boolean program",,"2015-09-18 18:58:19"
"5276","46226","10","ternary operator","I cant see why iff would be useful","2015-09-18 19:00:08"
"null","2460","10",,"math.Random()","2015-09-18 19:39:31"
"77083","27122","10",,,"2015-09-18 19:59:55"
"null","33733","10",,,"2015-09-18 20:34:09"
"33733","null","10",,,"2015-09-18 20:57:24"
"36997","17445","5",,,"2015-09-18 21:09:02"
"52732","6570","6",,,"2015-09-18 21:21:49"
"null","98539","10",,,"2015-09-18 22:11:37"
"21901","15694","9","getting more familiar with method usage","nothing","2015-09-18 22:51:06"
"29959","12768","10","While loops","None","2015-09-18 23:59:45"
"12768","29959","10","Loops, ternary operator","None","2015-09-19 00:00:45"
"18552","81939","7",,,"2015-09-19 12:45:54"
"62472","71404","9","loops, booleans",,"2015-09-19 13:55:44"
"56882","85168","6",,,"2015-09-19 14:25:42"
"76738","45944","10",,,"2015-09-19 16:29:19"
"null","38552","10",,,"2015-09-19 19:49:38"
"25797","null","10",,,"2015-09-19 21:43:24"
"71404","62472","8",,,"2015-09-20 13:47:09"
"24051","23411","10",,,"2015-09-20 14:02:43"
"26603","14424","7",,,"2015-09-20 16:54:12"
